"","syw","state","startZip","endZip","miles","hours"
"817","7081117620602408","GA","30008 ","30328",15.7350908,0.416111111111111
"818","7081317128562662","GA","30008 ","30328",15.7350908,0.416111111111111
"819","7081177570239262","GA","30005 ","30328",18.7544734,0.407222222222222
"820","7081125969361650","GA","30005 ","30328",18.7544734,0.407222222222222
"821","7081087542046614","GA","30005 ","30328",18.7544734,0.407222222222222
"822","7081265469321869","GA","30005 ","30328",18.7544734,0.407222222222222
"823","7081176246848183","GA","30005 ","30328",18.7544734,0.407222222222222
"824","7081147597706304","GA","30004 ","30328",22.8606846,0.529444444444444
"825","7081147597604848","GA","30004 ","30328",22.8606846,0.529444444444444
"826","7081284119695424","GA","30004 ","30328",22.8606846,0.529444444444444
"827","7081097530533150","GA","30004 ","30328",22.8606846,0.529444444444444
"828","7081037581605937","GA","30004 ","30328",22.8606846,0.529444444444444
"829","7081107632492724","GA","30002 ","30328",19.2118238,0.417777777777778
"830","7081117548993764","GA","30002 ","30328",19.2118238,0.417777777777778
"831","7081107634177976","GA","30002 ","30328",19.2118238,0.417777777777778
"832","7081117628061334","GA","30002 ","30328",19.2118238,0.417777777777778
"833","7081117603081901","GA","30002 ","30328",19.2118238,0.417777777777778
